,x,y
11544,-20.84,-81.943
11545,-18.278,-69.732
11546,-11.397,-72.72
11547,-12.404,-69.472
11548,-22.221,-81.276
11549,-11.256,-71.086
11550,-18.31,-69.75
11551,-18.326,-70.286
11552,-11.369,-74.067
11553,-24.8,-80.237
11554,-18.394,-70.049
11555,-13.115,-69.181
11556,-12.409,-69.646
11557,-11.5,-72.869
11558,-11.848,-74.481
11559,-21.284,-74.509
11560,-4.429,-77.437
11561,-11.282,-71.188
11562,-5.358,-73.601
11563,-13.107,-69.127
11564,-8.602,-83.585
11565,-12.429,-69.366
11566,-11.303,-72.531
11567,-20.859,-75.832
11568,-11.182,-70.863
11569,-11.626,-75.706
11570,-18.427,-71.032
11571,-21.466,-81.659
11572,-24.013,-84.219
11573,-12.333,-69.646
11574,-20.748,-76.502
11575,-11.235,-71.197
11576,-11.434,-74.108
11577,-18.452,-71.748
11578,-15.806,-71.148
11579,-5.146,-73.153
11580,-11.328,-72.626
11581,-12.898,-69.137
11582,-21.995,-81.405
11583,-12.459,-69.438
11584,-20.786,-77.228
11585,-11.189,-71.029
11586,-11.335,-72.625
11587,-12.919,-69.029
11588,-21.846,-81.495
11589,-5.886,-80.151
11590,-20.473,-92.484
11591,-3.877,-75.542
11592,-6.572,-69.935
11593,-11.598,-77.003
11594,-11.329,-74.018
11595,-12.433,-69.478
11596,-20.195,-78.531
11597,-11.202,-70.984
11598,-11.274,-72.511
11599,-11.384,-74.094
11600,-4.438,-74.905
11601,-11.48,-75.658
11602,-11.598,-76.993
11603,-12.4,-69.476
11604,-20.163,-79.032
11605,-11.185,-71.016
11606,-11.274,-72.515
11607,-5.073,-74.392
11608,-11.554,-75.694
11609,-11.42,-74.093
11610,-13.636,-82.488
11611,-5.118,-73.067
11612,-11.596,-77.035
11613,-12.383,-69.495
11614,-11.189,-71.031
11615,-11.288,-72.648
11616,-11.429,-74.128
11617,-11.489,-75.688
11618,-20.24,-79.798
11619,-11.58,-76.995
11620,-12.439,-69.439
11621,-11.174,-70.993
11622,-11.273,-72.57
11623,-11.321,-73.988
11624,-11.439,-75.609
11625,-20.251,-80.726
11626,-6.032,-73.326
11627,-6.608,-69.819
11628,-12.16,-69.491
11629,-11.214,-70.961
11630,-11.28,-72.473
11631,-11.322,-73.986
11632,-11.484,-75.629
11633,-20.165,-81.363
11634,-6.721,-72.973
11635,-6.601,-69.808
11636,-11.487,-76.955
11637,-12.26,-69.452
11638,-12.113,-69.477
11639,-11.195,-71.058
11640,-11.348,-72.579
11641,-11.429,-74.055
11642,-11.471,-75.588
11643,-19.983,-82.18
11644,-11.571,-76.957
11645,-11.636,-78.286
11646,-11.923,-69.548
11647,-11.241,-71.055
11648,-11.367,-72.571
11649,-11.408,-73.951
11650,-11.449,-75.583
11651,-14.48,-82.366
11652,-11.387,-72.73
11653,-11.091,-71.217
11654,-11.931,-69.502
11655,-11.058,-71.08
11656,-6.752,-72.5
11657,-11.227,-74.004
11658,-11.112,-75.527
11659,-13.059,-82.506
11660,-12.023,-69.49
11661,-11.201,-72.626
11662,-8.403,-71.123
11663,-3.511,-76.064
11664,-11.968,-69.479
11665,-11.028,-71.036
11666,-9.147,-70.881
11667,-11.193,-74.037
11668,-11.688,-78.37
11669,-11.147,-72.44
11670,-11.126,-72.649
11671,-7.348,-72.409
11672,-11.938,-69.5
11673,-11.651,-69.546
11674,-11.264,-75.592
11675,-5.574,-64.328
11676,-6.863,-90.178
11677,-13.084,-82.499
11678,-11.402,-75.678
11679,-3.46,-76.175
11680,-11.879,-69.52
11681,-10.949,-71.093
11682,-9.57,-70.641
11683,-10.96,-73.824
11684,-11.2,-76.943
11685,-11.125,-72.342
11686,-11.107,-72.625
11687,-8.054,-71.53
11688,-11.103,-74.005
11689,-8.243,-71.21
11690,-9.141,-70.889
11691,-11.1,-72.443
11692,-5.17,-79.672
11693,-10.165,-70.321
11694,-11.184,-70.886
11695,-11.099,-75.566
11696,-4.181,-78.77
11697,-3.467,-76.194
11698,-10.546,-83.768
11699,-8.143,-71.223
11700,-11.258,-70.859
11701,-11.167,-72.344
11702,-9.092,-70.972
11703,-10.855,-73.727
11704,-11.124,-72.425
11705,-8.817,-71.135
11706,-8.978,-70.952
11707,-5.103,-81.838
11708,-11.521,-69.386
11709,-10.631,-75.333
11710,-11.932,-69.385
11711,-3.767,-81.448
11712,-4.084,-89.007
11713,3.112,-78.692
11714,-9.724,-70.691
11715,-10.855,-73.702
11716,-11.185,-70.882
11717,-10.577,-75.309
11718,-11.178,-70.4
11719,-10.25,-83.157
11720,-9.409,-70.923
11721,-11.274,-82.468
11722,4.696,-74.089
11723,-9.675,-70.69
11724,-3.947,-78.158
11725,-10.492,-82.36
11726,5.116,-79.871
11727,-11.044,-72.668
11728,-10.852,-73.71
11729,-10.137,-70.689
11730,-10.944,-73.754
11731,-5.565,-69.18
11732,-3.14,-75.162
11733,-4.083,-78.338
11734,5.532,-73.084
11735,6.609,-73.83
11736,-10.659,-82.354
11737,-7.156,-68.615
11738,-10.414,-69.136
11739,4.343,-79.856
11740,4.762,-78.975
11741,-10.827,-73.719
11742,-6.648,-65.666
11743,-6.702,-69.128
11744,4.808,-72.996
11745,4.59,-75.29
11746,-10.714,-75.381
11747,4.237,-79.716
11748,-10.846,-72.732
11749,-10.891,-72.742
11750,-10.072,-70.709
11751,-10.944,-72.705
11752,-9.786,-70.604
11753,-10.986,-72.697
11754,-4.843,-72.023
11755,-6.387,-65.763
11756,-6.55,-69.251
11757,-4.792,-72.373
11758,-10.742,-73.506
11759,-4.71,-79.173
11760,4.779,-81.457
11761,-10.74,-75.366
11762,-6.453,-69.339
11763,-4.765,-72.492
11764,-3.245,-75.703
11765,-10.839,-75.375
11766,-10.489,-73.702
11767,-10.673,-73.543
11768,-4.676,-69.529
11769,4.56,-75.834
11770,4.805,-73.736
11771,-6.476,-69.304
11772,-4.78,-72.489
11773,-3.23,-75.544
11774,-10.708,-75.408
11775,-4.787,-79.216
11776,-6.324,-65.826
11777,-6.414,-69.352
11778,-4.795,-72.592
11779,-10.78,-76.759
11780,-4.762,-79.173
11781,-4.807,-72.646
11782,-4.993,-79.325
11783,4.586,-72.939
11784,-9.869,-82.315
11785,-10.843,-79.856
11786,-10.932,-78.05
11787,-4.754,-72.617
11788,-4.969,-79.325
11789,-9.745,-82.323
11790,-6.262,-69.44
11791,4.46,-76.229
11792,4.624,-73.163
11793,-3.301,-75.798
11794,-4.483,-69.761
11795,-4.728,-72.72
11796,-4.779,-72.65
11797,-4.746,-72.573
11798,-4.793,-79.247
11799,-6.295,-69.424
11800,-4.728,-72.716
11801,-3.274,-75.73
11802,-4.472,-69.759
11803,-4.762,-72.606
11804,-5.615,-64.006
11805,-9.914,-82.3
11806,4.495,-76.238
11807,-4.762,-72.518
11808,-4.603,-79.092
11809,-3.176,-75.534
11810,-6.014,-63.892
11811,4.592,-75.523
11812,-4.655,-69.556
11813,-4.605,-79.113
11814,-6.55,-69.29
11815,4.576,-72.391
11816,-4.488,-82.113
11817,-4.735,-72.566
11818,-4.626,-79.127
11819,-6.409,-69.317
11820,4.593,-75.694
11821,-4.586,-69.581
11822,4.66,-72.67
11823,-4.703,-72.544
11824,-6.372,-82.411
11825,-4.714,-72.446
11826,-4.391,-79.01
11827,-6.425,-69.299
11828,4.63,-72.159
11829,-6.22,-82.384
11830,-3.082,-75.464
11831,-4.73,-72.404
11832,-4.428,-79.028
11833,-6.455,-69.266
11834,4.649,-72.062
11835,-5.92,-82.337
11836,-3.062,-75.466
11837,4.712,-75.077
11838,-4.73,-72.423
11839,-4.63,-69.474
11840,-3.073,-75.424
11841,-4.213,-82.04
11842,-4.717,-72.403
11843,-4.401,-79.02
11844,-5.886,-69.299
11845,4.637,-72.092
11846,-6.113,-82.346
11847,-3.035,-75.42
11848,4.733,-75.15
11849,-4.588,-69.478
11850,-6.334,-69.287
11851,-4.606,-72.543
11852,-4.679,-79.111
11853,-6.068,-69.329
11854,4.739,-72.588
11855,-5.94,-82.346
11856,-3.117,-75.547
11857,4.739,-75.57
11858,-4.529,-69.503
11859,-4.629,-72.502
11860,-4.6,-79.1
11861,-5.776,-69.342
11862,-3.102,-75.553
11863,4.698,-75.789
11864,-4.452,-69.524
11865,-5.317,-69.335
11866,-3.111,-75.566
11867,-5.578,-82.343
11868,-4.569,-72.539
11869,-4.353,-79.052
11870,-5.545,-69.339
11871,-2.999,-75.471
11872,4.734,-75.523
11873,4.767,-72.501
11874,-4.219,-69.531
11875,-5.144,-69.305
11876,-4.595,-72.508
11877,-4.341,-79.045
11878,-2.98,-75.476
11879,4.689,-72.032
11880,4.805,-75.236
11881,4.922,-78.862
11882,-5.192,-69.321
11883,4.742,-72.228
11884,-4.438,-72.508
11885,-4.218,-79.037
11886,-3.051,-75.5
11887,4.747,-75.364
11888,4.837,-78.923
11889,4.702,-72.369
11890,6.732,-78.901
11891,8.699,-69.474
11892,-4.005,-72.493
11893,-4.066,-79.026
11894,-3.006,-75.496
11895,4.847,-75.127
11896,5.001,-78.73
11897,4.702,-72.158
11898,4.72,-72.2
11899,4.829,-75.152
11900,-3.608,-72.481
11901,-3.51,-79.004
11902,-3.056,-75.458
11903,4.803,-75.193
11904,4.742,-79.028
11905,4.684,-72.296
11906,5.244,-81.636
11907,-3.703,-72.485
11908,3.949,-68.639
11909,-3.221,-72.489
11910,-3.061,-75.47
11911,4.696,-75.648
11912,4.741,-72.525
11913,4.594,-79.235
11914,8.848,-69.982
11915,-2.854,-72.471
11916,-2.69,-75.468
11917,4.726,-75.612
11918,4.752,-72.5
11919,4.669,-79.194
11920,-2.707,-72.472
11921,-2.879,-75.462
11922,-3.116,-72.49
11923,4.15,-68.975
11924,4.935,-81.966
11925,-2.502,-72.462
11926,-2.292,-75.442
11927,4.718,-75.479
11928,4.734,-72.433
11929,4.069,-68.827
11930,-0.588,-68.886
11931,6.652,-79.022
11932,-2.272,-72.466
11933,-2.341,-75.458
11934,-2.22,-69.326
11935,6.54,-79.044
11936,-1.01,-82.502
11937,4.682,-79.019
11938,-2.302,-75.47
11939,-2.256,-69.449
11940,-1.777,-68.908
11941,-1.114,-82.509
11942,4.672,-79.129
11943,-2.239,-82.034
11944,4.698,-75.513
11945,4.708,-75.552
11946,4.722,-72.435
11947,4.944,-81.958
11948,-2.224,-69.443
11949,-1.781,-68.909
11950,-1.996,-69.015
11951,-1.44,-68.903
11952,-1.063,-82.509
11953,4.707,-79.139
11954,4.631,-75.79
11955,4.742,-72.415
11956,-0.532,-68.939
11957,4.339,-69.163
11958,4.772,-82.106
11959,-1.319,-68.905
11960,6.446,-79.322
11961,4.646,-75.691
11962,4.76,-72.622
11963,-0.625,-68.922
11964,4.573,-79.249
11965,-0.672,-82.626
11966,4.694,-82.165
11967,4.62,-82.165
11968,-0.219,-68.951
11969,4.583,-75.791
11970,4.771,-72.791
11971,6.306,-79.463
11972,4.287,-79.467
11973,4.275,-69.114
11974,6.886,-69.375
11975,4.428,-82.327
11976,19.006,-76.923
11977,-0.062,-68.926
11978,-0.086,-68.957
11979,4.559,-75.892
11980,4.783,-72.768
11981,4.327,-69.163
11982,4.45,-79.363
11983,0.291,-68.977
11984,6.454,-75.988
11985,4.782,-72.856
11986,6.199,-79.6
11987,0.706,-69.007
11988,4.373,-82.342
11989,4.434,-69.265
11990,4.573,-75.887
11991,9.047,-70.494
11992,0.978,-69.039
11993,6.452,-76.032
11994,4.783,-72.829
11995,4.543,-75.9
11996,4.382,-79.423
11997,4.432,-69.268
11998,4.35,-82.387
11999,-1.88,-69.167
12000,1.462,-69.064
12001,9.028,-70.459
12002,6.198,-79.604
12003,1.105,-69.003
12004,6.53,-75.872
12005,4.748,-72.454
12006,4.652,-75.73
12007,4.548,-79.326
12008,4.277,-69.113
12009,0.81,-68.991
12010,1.91,-69.077
12011,4.767,-72.722
12012,8.97,-70.185
12013,4.293,-69.096
12014,4.68,-75.728
12015,19.033,-76.822
12016,1.387,-68.987
12017,6.522,-75.844
12018,4.749,-72.637
12019,4.599,-75.784
12020,4.611,-79.305
12021,4.319,-69.144
12022,8.947,-70.156
12023,19.013,-76.801
12024,0.579,-69.0
12025,8.779,-76.029
12026,1.668,-68.999
12027,8.741,-76.176
12028,4.785,-72.27
12029,4.555,-75.849
12030,4.399,-69.228
12031,4.758,-72.503
12032,2.022,-69.029
12033,9.048,-70.429
12034,6.436,-75.968
12035,6.935,-69.411
12036,2.178,-69.054
12037,4.391,-69.242
12038,4.792,-72.265
12039,4.561,-75.848
12040,6.417,-76.012
12041,4.376,-69.242
12042,8.991,-70.381
12043,2.396,-69.049
12044,4.38,-69.211
12045,4.817,-72.255
12046,6.519,-75.896
12047,9.03,-70.461
12048,2.111,-69.033
12049,6.928,-69.371
12050,2.495,-69.086
12051,8.805,-76.048
12052,2.459,-69.046
12053,4.367,-69.171
12054,4.812,-72.302
12055,6.459,-75.956
12056,8.991,-70.287
12057,2.476,-69.064
12058,6.918,-69.337
12059,2.977,-67.135
12060,2.505,-69.062
12061,4.422,-69.233
12062,6.684,-72.519
12063,4.792,-72.292
12064,2.94,-67.193
12065,3.432,-67.237
12066,9.042,-70.593
12067,6.661,-76.017
12068,2.489,-69.076
12069,4.401,-69.221
12070,6.665,-72.48
12071,3.075,-67.205
12072,9.01,-70.467
12073,4.775,-72.277
12074,4.814,-72.249
12075,28.346,-74.47
12076,3.201,-67.203
12077,2.45,-69.077
12078,4.394,-69.22
12079,8.929,-72.633
12080,3.237,-67.184
12081,9.024,-70.436
12082,4.835,-72.266
12083,6.673,-72.46
12084,2.928,-67.155
12085,2.522,-67.258
12086,6.897,-69.355
12087,6.681,-72.45
12088,2.461,-69.102
12089,4.37,-69.203
12090,3.524,-67.206
12091,9.017,-70.346
12092,6.748,-72.347
12093,2.466,-67.276
12094,3.779,-67.226
12095,3.806,-67.204
12096,8.938,-72.661
12097,9.01,-72.557
12098,2.553,-69.03
12099,4.4,-69.256
12100,3.647,-67.238
12101,8.952,-72.619
12102,2.638,-67.217
12103,3.582,-67.19
12104,9.001,-70.493
12105,2.555,-69.035
12106,4.408,-69.307
12107,3.864,-67.289
12108,8.955,-70.718
12109,2.684,-67.223
12110,3.711,-67.239
12111,2.621,-68.88
12112,4.444,-69.109
12113,3.891,-67.309
12114,2.718,-67.235
12115,4.405,-69.282
12116,2.64,-68.791
12117,5.112,-69.045
12118,3.704,-67.265
12119,2.775,-67.209
12120,4.44,-69.159
12121,3.864,-67.295
12122,2.626,-69.015
12123,3.809,-67.253
12124,2.672,-68.764
12125,5.217,-68.507
12126,3.42,-67.217
12127,2.889,-67.21
12128,3.77,-67.299
12129,3.718,-67.244
12130,-1.989,-66.719
12131,3.549,-67.188
12132,3.187,-67.165
12133,2.655,-68.745
12134,3.491,-67.226
12135,2.892,-67.193
12136,3.354,-67.211
12137,3.258,-67.122
12138,3.125,-67.099
12139,3.818,-67.219
12140,3.555,-67.17
12141,2.525,-68.758
12142,3.039,-67.146
12143,2.794,-67.254
12144,3.236,-67.127
12145,2.983,-67.104
12146,2.561,-68.763
12147,3.367,-67.144
12148,2.567,-67.156
12149,3.501,-67.18
12150,2.702,-67.222
12151,3.114,-67.107
12152,-2.057,-67.012
12153,2.357,-68.709
12154,2.76,-67.248
12155,2.29,-67.207
12156,2.49,-67.294
12157,2.166,-68.647
12158,2.568,-67.185
12159,2.624,-67.172
12160,3.008,-67.091
12161,2.279,-68.671
12162,-2.012,-66.85
12163,3.259,-67.149
12164,2.133,-68.642
12165,2.368,-67.145
12166,2.124,-67.271
12167,2.436,-67.155
12168,-1.76,-67.67
12169,2.607,-67.183
12170,1.931,-67.025
12171,2.68,-67.245
12172,2.098,-67.068
12173,2.225,-68.661
12174,-2.093,-66.919
12175,1.795,-68.591
12176,1.914,-67.082
12177,1.765,-67.049
12178,1.966,-67.151
12179,2.122,-67.139
12180,1.401,-66.961
12181,1.646,-66.999
12182,-1.753,-67.71
12183,2.008,-67.182
12184,-2.131,-67.022
12185,2.291,-67.138
12186,-1.797,-67.777
12187,1.437,-68.572
12188,1.49,-67.052
12189,1.593,-67.068
12190,1.718,-67.154
12191,-1.783,-67.904
12192,-2.183,-67.315
12193,1.715,-67.074
12194,1.341,-67.002
12195,1.335,-68.568
12196,1.072,-68.534
12197,1.848,-67.068
12198,-2.128,-66.633
12199,1.09,-68.54
12200,1.13,-67.027
12201,1.294,-67.066
12202,1.389,-67.062
12203,-1.795,-68.05
12204,-2.188,-67.345
12205,1.334,-67.031
12206,1.011,-68.546
12207,-2.139,-66.611
12208,0.93,-66.997
12209,-1.79,-68.029
12210,0.681,-68.531
12211,0.78,-67.012
12212,0.9,-67.131
12213,-1.832,-68.072
12214,-2.232,-67.306
12215,0.66,-66.97
12216,0.265,-66.928
12217,1.036,-67.0
12218,0.891,-67.015
12219,0.305,-68.511
12220,0.411,-66.988
12221,0.508,-67.004
12222,-1.866,-68.077
12223,-2.244,-67.368
12224,0.495,-67.208
12225,0.117,-68.491
12226,0.479,-68.489
12227,-2.216,-66.67
12228,0.487,-66.957
12229,-2.29,-65.925
12230,-2.297,-67.721
12231,-0.012,-68.487
12232,0.018,-67.168
12233,-1.848,-68.134
12234,-2.27,-67.436
12235,0.087,-68.481
12236,-2.316,-67.755
12237,-0.042,-66.971
12238,0.208,-66.921
12239,0.34,-66.936
12240,-2.286,-65.923
12241,-0.433,-68.486
12242,-0.316,-67.132
12243,-1.814,-68.147
12244,-2.236,-67.48
12245,-0.322,-68.461
12246,-0.367,-66.963
12247,-0.264,-67.177
12248,-2.304,-65.96
12249,-2.265,-67.816
12250,-0.246,-68.455
12251,-0.499,-68.479
12252,-2.276,-67.875
12253,-0.448,-66.966
12254,-2.298,-65.941
12255,-2.223,-66.804
12256,-1.569,-65.117
12257,-2.238,-66.79
12258,-0.706,-68.468
12259,-0.556,-66.923
12260,-2.141,-67.886
12261,-2.123,-67.577
12262,-0.636,-68.457
12263,-0.472,-66.939
12264,-2.181,-66.232
12265,-2.154,-67.737
12266,-0.663,-65.011
12267,-2.179,-67.229
12268,-1.579,-65.174
12269,-0.466,-68.466
12270,-1.655,-68.23
12271,-2.138,-66.866
12272,-1.558,-65.161
12273,-2.178,-67.389
12274,-0.91,-68.498
12275,-2.143,-67.578
12276,-2.203,-67.382
12277,-2.258,-65.961
12278,-0.778,-67.145
12279,-2.241,-67.05
12280,-1.306,-65.052
12281,-0.736,-68.459
12282,-2.155,-67.688
12283,-1.054,-65.019
12284,-2.216,-67.235
12285,-1.656,-68.229
12286,-1.821,-65.262
12287,-0.776,-65.006
12288,-1.241,-68.573
12289,-2.31,-67.428
12290,-2.28,-66.976
12291,-1.765,-65.235
12292,-0.718,-66.782
12293,-2.51,-66.252
12294,-1.278,-65.055
12295,-2.305,-67.445
12296,-2.201,-67.647
12297,-1.713,-68.285
12298,-0.863,-67.102
12299,-2.424,-66.2
12300,-1.132,-68.568
12301,-2.282,-66.754
12302,-2.259,-65.354
12303,-1.737,-68.281
12304,-2.274,-67.014
12305,-2.282,-66.737
12306,-1.527,-65.074
12307,-2.424,-66.178
12308,-2.294,-67.347
12309,-2.218,-67.64
12310,-2.424,-66.179
12311,-1.909,-65.295
12312,-2.421,-65.43
12313,-2.418,-65.444
12314,-2.249,-68.079
12315,-2.294,-66.742
12316,-2.448,-66.306
12317,-1.645,-65.151
12318,-2.25,-65.395
12319,-2.256,-67.014
12320,-2.324,-67.159
12321,-1.875,-65.307
12322,-2.297,-66.769
12323,-2.354,-66.434
12324,-2.23,-67.646
12325,-2.308,-67.308
12326,-1.93,-67.242
12327,-1.927,-67.304
12328,-2.083,-66.989
12329,-2.472,-66.291
12330,-2.474,-65.455
12331,-1.581,-65.122
12332,-1.889,-65.304
12333,-2.317,-66.776
12334,-2.406,-66.082
12335,-1.962,-67.05
12336,-2.068,-66.765
12337,-1.949,-66.939
12338,-2.269,-65.397
12339,-2.354,-66.49
12340,-2.077,-66.726
12341,-2.005,-66.931
12342,-2.066,-66.685
12343,-2.015,-66.535
12344,-2.637,-65.681
12345,-1.88,-65.327
12346,-1.665,-65.136
12347,-2.428,-66.481
12348,-2.246,-65.398
12349,-2.057,-66.655
12350,-2.078,-66.438
12351,-2.086,-66.596
12352,-2.424,-66.134
12353,-2.062,-66.473
12354,-2.104,-66.91
12355,-1.941,-66.682
12356,-2.341,-66.943
12357,-1.963,-66.158
12358,-1.92,-65.314
12359,-1.56,-65.119
12360,-2.444,-66.111
12361,-2.045,-66.288
12362,-2.09,-66.373
12363,-2.461,-66.36
12364,-1.762,-65.125
12365,-0.227,-66.6
12366,-1.751,-65.124
12367,-1.915,-65.304
12368,-1.585,-65.086
12369,-2.522,-65.909
12370,-0.448,-66.622
12371,-1.397,-65.071
12372,-1.329,-65.058
12373,-1.919,-65.296
12374,-0.524,-66.633
12375,0.13,-66.573
12376,-0.491,-66.617
12377,-0.339,-66.598
12378,-0.468,-66.667
12379,5.794,-65.187
12380,-0.955,-65.006
12381,-1.258,-65.072
12382,-0.496,-66.619
12383,0.061,-66.56
12384,-0.868,-64.996
12385,-1.272,-65.462
12386,1.08,-64.948
12387,-1.029,-65.024
12388,0.044,-66.582
12389,-0.408,-66.573
12390,-0.587,-64.972
12391,-0.769,-65.031
12392,-0.466,-66.625
12393,-0.895,-65.337
12394,-0.696,-64.982
12395,-0.652,-64.969
12396,-0.193,-64.987
12397,-0.292,-65.032
12398,-0.205,-66.632
12399,-0.449,-65.283
12400,-0.391,-66.652
12401,-0.485,-65.016
12402,0.032,-66.621
12403,-0.105,-66.628
12404,3.524,-66.519
12405,-0.491,-65.301
12406,-0.405,-65.241
12407,0.152,-65.017
12408,0.151,-66.639
12409,-0.069,-65.287
12410,-0.051,-65.007
12411,0.265,-66.641
12412,5.881,-65.64
12413,1.217,-65.108
12414,-0.026,-65.239
12415,0.112,-66.663
12416,0.606,-65.031
12417,0.478,-66.628
12418,0.392,-65.347
12419,0.366,-65.025
12420,5.878,-66.0
12421,1.224,-65.15
12422,0.572,-66.643
12423,0.905,-66.642
12424,0.388,-66.627
12425,0.096,-66.66
12426,1.035,-65.066
12427,0.91,-66.659
12428,0.737,-65.042
12429,5.919,-66.414
12430,1.271,-65.207
12431,1.04,-66.667
12432,0.728,-66.649
12433,0.627,-66.223
12434,0.857,-65.04
12435,0.638,-66.644
12436,0.302,-66.691
12437,1.358,-65.319
12438,1.324,-66.726
12439,1.205,-65.075
12440,1.114,-66.697
12441,1.149,-66.268
12442,1.231,-66.721
12443,1.202,-66.736
12444,5.879,-66.466
12445,5.895,-66.356
12446,1.709,-65.364
12447,1.642,-66.766
12448,1.589,-65.331
12449,1.451,-66.737
12450,5.892,-66.38
12451,1.504,-65.605
12452,1.65,-66.854
12453,1.459,-65.345
12454,1.497,-66.374
12455,1.537,-65.598
12456,1.553,-66.79
12457,1.92,-66.827
12458,1.52,-65.341
12459,2.119,-65.141
12460,1.944,-66.78
12461,1.88,-65.363
12462,5.931,-66.251
12463,2.154,-66.801
12464,2.386,-65.148
12465,2.157,-66.817
12466,2.245,-65.122
12467,1.582,-66.814
12468,1.78,-65.39
12469,1.852,-66.428
12470,5.972,-66.219
12471,2.508,-65.137
12472,2.439,-66.819
12473,2.212,-65.134
12474,5.944,-66.141
12475,2.021,-66.834
12476,2.161,-66.796
12477,2.07,-66.609
12478,2.346,-65.134
12479,2.251,-66.397
12480,2.416,-66.845
12481,17.063,-70.047
12482,3.047,-65.187
12483,2.662,-66.816
12484,2.85,-65.158
12485,5.952,-66.12
12486,2.518,-66.585
12487,3.038,-66.843
12488,2.953,-66.876
12489,2.917,-66.843
12490,5.329,-65.558
12491,2.289,-66.852
12492,3.303,-65.201
12493,3.127,-66.868
12494,3.149,-65.197
12495,5.95,-66.305
12496,2.976,-66.59
12497,3.211,-66.886
12498,5.373,-65.649
12499,3.285,-66.915
12500,3.057,-66.599
12501,3.056,-66.866
12502,12.913,-70.225
12503,2.776,-66.811
12504,3.712,-65.246
12505,3.443,-66.736
12506,3.583,-65.234
12507,5.96,-66.315
12508,3.264,-66.761
12509,3.619,-66.929
12510,5.367,-65.609
12511,12.919,-70.269
12512,3.35,-66.645
12513,3.688,-66.963
12514,3.548,-66.922
12515,3.188,-66.685
12516,3.291,-66.873
12517,4.049,-65.257
12518,3.832,-66.912
12519,3.941,-65.264
12520,5.962,-66.248
12521,3.632,-66.672
12522,3.909,-66.923
12523,5.357,-65.51
12524,13.016,-69.973
12525,3.79,-66.697
12526,4.191,-65.277
12527,4.456,-67.013
12528,3.964,-66.966
12529,5.349,-65.55
12530,4.378,-65.29
12531,4.21,-66.823
12532,5.979,-66.23
12533,4.248,-66.937
12534,5.348,-65.561
12535,13.135,-69.71
12536,4.553,-65.299
12537,4.338,-66.969
12538,4.146,-66.764
12539,3.992,-66.814
12540,4.001,-66.859
12541,4.773,-65.318
12542,4.602,-66.796
12543,5.97,-66.223
12544,4.623,-66.982
12545,5.382,-65.563
12546,13.075,-69.86
12547,4.967,-65.326
12548,4.482,-66.946
12549,4.414,-66.844
12550,4.377,-66.939
12551,4.825,-66.997
12552,6.868,-68.667
12553,5.992,-66.229
12554,6.842,-68.688
12555,8.917,-66.857
12556,4.426,-66.76
12557,4.755,-67.007
12558,8.937,-66.541
12559,9.757,-69.491
12560,9.708,-69.476
12561,5.107,-65.346
12562,4.963,-66.945
12563,6.006,-66.364
12564,5.031,-67.025
12565,5.378,-65.591
12566,4.793,-66.951
12567,5.158,-67.001
12568,6.81,-68.69
12569,6.014,-66.309
12570,8.93,-66.792
12571,4.783,-66.883
12572,9.689,-69.568
12573,5.949,-66.214
12574,4.989,-67.019
12575,5.096,-67.038
12576,4.703,-66.913
12577,6.126,-65.736
12578,13.1,-69.818
12579,8.889,-67.187
12580,5.496,-65.592
12581,5.131,-66.996
12582,5.216,-68.524
12583,6.742,-68.678
12584,5.892,-66.322
12585,8.839,-66.725
12586,5.085,-66.939
12587,9.576,-69.545
12588,5.04,-66.972
12589,12.97,-69.886
12590,6.617,-72.208
12591,6.735,-68.671
12592,5.862,-66.201
12593,5.891,-66.306
12594,5.207,-67.855
12595,7.045,-68.44
12596,7.223,-65.585
12597,8.838,-66.884
12598,9.969,-68.97
12599,6.894,-72.144
12600,5.792,-65.594
12601,5.179,-67.956
12602,8.85,-66.574
12603,5.388,-68.521
12604,5.055,-67.808
12605,5.847,-67.119
12606,6.801,-65.37
12607,6.894,-65.382
12608,13.345,-68.955
12609,7.026,-65.462
12610,7.044,-68.438
12611,8.9,-66.695
12612,13.468,-68.729
12613,5.823,-72.071
12614,6.834,-65.347
12615,8.919,-67.082
12616,5.721,-68.537
12617,7.298,-65.556
12618,9.452,-69.496
12619,5.839,-72.071
12620,8.864,-66.772
12621,5.848,-67.117
12622,6.763,-72.194
12623,5.883,-66.451
12624,5.903,-66.328
12625,5.944,-67.223
12626,7.411,-72.034
12627,7.41,-65.689
12628,6.841,-68.617
12629,8.91,-66.94
12630,13.111,-69.783
12631,5.195,-72.056
12632,8.917,-67.179
12633,6.855,-68.61
12634,8.866,-67.152
12635,6.728,-72.203
12636,5.093,-68.173
12637,9.687,-69.449
12638,7.095,-65.506
12639,5.501,-68.521
12640,6.957,-65.427
12641,17.09,-70.145
12642,7.398,-65.639
12643,6.836,-68.6
12644,8.902,-67.207
12645,13.047,-69.869
12646,5.116,-71.988
12647,8.863,-67.284
12648,5.532,-68.533
12649,9.665,-69.474
12650,7.384,-65.635
12651,8.902,-66.983
12652,12.953,-67.693
12653,6.563,-72.191
12654,9.077,-69.955
12655,5.522,-68.521
12656,7.71,-65.689
12657,6.963,-68.612
12658,8.895,-67.234
12659,13.036,-69.868
12660,5.078,-71.975
12661,8.851,-67.365
12662,5.467,-68.798
12663,9.696,-69.469
12664,9.054,-69.993
