,x,y
6253,59,-155
6254,59,-154
6255,59,-152
6256,59,-151
6257,59,-150
6258,59,-149
6259,59,-148
6260,59,-147
6261,59,-146
6262,59,-87
6263,59,-84
6264,59,-82
6265,59,-81
6266,59,-80
6267,59,-79
6268,59,-78
6269,59,-77
6270,59,-76
6271,59,-75
6272,60,-151
6273,60,-148
6274,60,-87
6275,60,-84
6276,60,-81
6277,60,-80
6278,60,-78
6279,60,-77
6280,60,-75
6281,60,-74
6282,61,-154
6283,61,-152
6284,61,-151
6285,61,-149
6286,61,-148
6287,61,-87
6288,61,-81
6289,61,-80
6290,61,-78
6291,61,-77
6292,61,-75
6293,61,-74
6294,62,-155
6295,62,-154
6296,62,-152
6297,62,-151
6298,62,-149
6299,62,-148
6300,62,-82
6301,62,-81
6302,62,-80
6303,62,-79
6304,62,-78
6305,62,-77
6306,62,-76
6307,62,-75
6308,63,-154
6309,63,-151
6310,63,-148
6311,63,-87
6312,63,-84
6313,63,-81
6314,63,-80
6315,63,-78
6316,63,-77
6317,64,-155
6318,64,-154
6319,64,-152
6320,64,-151
6321,64,-149
6322,64,-148
6323,64,-81
6324,64,-80
6325,64,-78
6326,64,-77
6327,64,-74
6328,65,-155
6329,65,-154
6330,65,-152
6331,65,-151
6332,65,-149
6333,65,-148
6334,65,-82
6335,65,-81
6336,65,-80
6337,65,-79
6338,65,-78
6339,65,-77
6340,65,-76
6341,66,-87
6342,66,-84
6343,66,-81
6344,66,-80
6345,66,-78
6346,66,-77
6347,67,-155
6348,67,-152
6349,67,-149
6350,67,-81
6351,67,-80
6352,67,-78
6353,67,-77
6354,67,-74
6355,68,-155
6356,68,-152
6357,68,-151
6358,68,-149
6359,68,-148
6360,68,-82
6361,68,-81
6362,68,-80
6363,68,-79
6364,68,-78
6365,68,-77
6366,68,-75
6367,69,-155
6368,69,-152
6369,69,-149
6370,69,-84
6371,69,-81
6372,69,-78
6373,69,-77
6374,69,-75
6375,70,-81
6376,70,-80
6377,70,-77
6378,70,-74
6379,71,-155
6380,71,-152
6381,71,-149
6382,71,-82
6383,71,-81
6384,71,-80
6385,71,-79
6386,71,-78
6387,71,-77
6388,71,-75
6389,72,-155
6390,72,-152
6391,72,-149
6392,72,-81
6393,72,-80
6394,72,-78
6395,72,-77
6396,72,-75
6397,73,-152
6398,73,-149
6399,73,-81
6400,73,-80
6401,73,-77
6402,74,-155
6403,74,-152
6404,74,-149
6405,74,-82
6406,74,-81
6407,74,-80
6408,74,-77
6409,74,-75
6410,75,-155
6411,75,-152
6412,75,-149
6413,75,-81
6414,75,-80
6415,75,-77
6416,76,-155
6417,76,-152
6418,76,-149
6419,76,-87
6420,76,-84
6421,76,-82
6422,76,-81
6423,76,-80
6424,76,-79
6425,76,-78
6426,76,-77
6427,76,-76
6428,77,-155
6429,77,-152
6430,77,-149
6431,77,-82
6432,77,-80
6433,77,-77
6434,78,-155
6435,78,-152
6436,78,-149
6437,78,-81
6438,78,-80
6439,78,-78
6440,78,-77
6441,78,-75
6442,79,-155
6443,79,-152
6444,79,-149
6445,79,-80
6446,79,-79
6447,79,-78
6448,79,-77
6449,79,-76
6450,79,-75
6451,79,-74
6452,80,-155
6453,80,-152
6454,80,-149
6455,80,-80
6456,80,-79
6457,80,-77
6458,80,-74
6459,81,-155
6460,81,-152
6461,81,-150
6462,81,-149
6463,81,-148
6464,81,-147
6465,81,-80
6466,81,-79
6467,81,-78
6468,81,-77
6469,81,-76
6470,81,-75
6471,82,-80
6472,82,-79
6473,82,-78
6474,82,-77
6475,82,-76
6476,82,-75
6477,82,-74
6478,83,-155
6479,83,-152
6480,83,-149
6481,83,-80
6482,83,-78
6483,83,-77
6484,83,-76
6485,83,-75
6486,83,-74
6487,84,-153
6488,84,-151
6489,84,-150
6490,84,-148
6491,84,-147
6492,84,-81
6493,84,-80
6494,84,-79
6495,84,-78
6496,84,-77
6497,84,-76
6498,84,-75
6499,84,-74
6500,85,-153
6501,85,-150
6502,85,-147
6503,85,-81
6504,85,-80
6505,85,-79
6506,85,-78
6507,85,-77
6508,85,-76
6509,85,-75
6510,85,-74
6511,86,-80
6512,86,-79
6513,86,-78
6514,86,-77
6515,86,-76
6516,86,-75
6517,86,-74
6518,87,-155
6519,87,-154
6520,87,-153
6521,87,-152
6522,87,-151
6523,87,-150
6524,87,-149
6525,87,-148
6526,87,-147
6527,87,-81
6528,87,-80
6529,87,-79
6530,87,-78
6531,87,-77
6532,87,-76
6533,87,-75
6534,87,-74
6535,88,-155
6536,88,-153
6537,88,-152
6538,88,-150
6539,88,-149
6540,88,-147
6541,88,-80
6542,88,-79
6543,88,-78
6544,88,-77
6545,88,-76
6546,88,-75
6547,88,-74
6548,89,-153
6549,89,-151
6550,89,-150
6551,89,-148
6552,89,-147
6553,89,-81
6554,89,-79
6555,89,-78
6556,89,-77
6557,89,-76
6558,89,-75
6559,89,-74
6560,89,-73
6561,89,-71
6562,89,-70
6563,90,-155
6564,90,-154
6565,90,-152
6566,90,-151
6567,90,-149
6568,90,-148
6569,90,-89
6570,90,-81
6571,90,-80
6572,90,-79
6573,90,-78
6574,90,-77
6575,90,-76
6576,90,-75
6577,90,-74
6578,90,-72
6579,90,-71
6580,90,-69
6581,90,-68
6582,91,-155
6583,91,-154
6584,91,-152
6585,91,-151
6586,91,-149
6587,91,-81
6588,91,-79
6589,91,-78
6590,91,-77
6591,91,-76
6592,91,-75
6593,91,-74
6594,91,-73
6595,91,-72
6596,92,-154
6597,92,-152
6598,92,-151
6599,92,-149
6600,92,-148
6601,92,-85
6602,92,-84
6603,92,-83
6604,92,-82
6605,92,-81
6606,92,-80
6607,92,-79
6608,92,-78
6609,92,-77
6610,92,-76
6611,92,-75
6612,92,-74
6613,92,-73
6614,92,-72
6615,92,-71
6616,92,-70
6617,92,-69
6618,92,-68
6619,92,-67
6620,92,-66
6621,93,-154
6622,93,-151
6623,93,-148
6624,93,-122
6625,93,-84
6626,93,-83
6627,93,-81
6628,93,-80
6629,93,-79
6630,93,-78
6631,93,-77
6632,93,-76
6633,93,-75
6634,93,-74
6635,93,-72
6636,93,-71
6637,93,-69
6638,94,-150
6639,94,-89
6640,94,-87
6641,94,-84
6642,94,-82
6643,94,-81
6644,94,-79
6645,94,-78
6646,94,-76
6647,95,-154
6648,95,-153
6649,95,-151
6650,95,-95
6651,95,-93
6652,95,-92
6653,95,-90
6654,95,-89
6655,95,-88
6656,95,-86
6657,95,-85
6658,95,-84
6659,95,-83
6660,95,-82
6661,95,-81
6662,95,-80
6663,95,-79
6664,95,-78
6665,96,-154
6666,96,-151
6667,96,-150
6668,96,-148
6669,96,-116
6670,96,-93
6671,96,-90
6672,96,-89
6673,96,-87
6674,96,-86
6675,96,-84
6676,96,-83
6677,96,-81
6678,97,-150
6679,97,-122
6680,97,-119
6681,97,-99
6682,97,-97
6683,97,-96
6684,97,-92
6685,97,-89
6686,97,-87
6687,97,-85
6688,97,-84
6689,98,-151
6690,98,-150
6691,98,-118
6692,98,-115
6693,98,-102
6694,98,-101
6695,98,-100
6696,98,-98
6697,98,-95
6698,98,-93
6699,98,-92
6700,98,-91
6701,98,-90
6702,98,-89
6703,98,-88
6704,98,-87
6705,98,-86
6706,99,-151
6707,99,-150
6708,99,-118
6709,99,-113
6710,99,-110
6711,99,-107
6712,99,-106
6713,99,-104
6714,99,-103
6715,99,-102
6716,99,-97
6717,99,-96
6718,99,-95
6719,99,-94
6720,99,-93
6721,99,-92
6722,99,-90
6723,99,-89
6724,100,-154
6725,100,-151
6726,100,-150
6727,100,-119
6728,100,-118
6729,100,-116
6730,100,-115
6731,100,-113
6732,100,-112
6733,100,-110
6734,100,-108
6735,100,-107
6736,100,-106
6737,100,-105
6738,100,-102
6739,100,-100
6740,100,-99
6741,100,-97
6742,100,-96
6743,100,-95
6744,100,-94
6745,100,-92
6746,101,-154
6747,101,-152
6748,101,-151
6749,101,-121
6750,101,-118
6751,101,-117
6752,101,-116
6753,101,-115
6754,101,-114
6755,101,-112
6756,101,-111
6757,101,-109
6758,101,-104
6759,101,-102
6760,101,-101
6761,101,-99
6762,101,-98
6763,101,-95
6764,101,-94
6765,102,-154
6766,102,-151
6767,102,-150
6768,102,-118
6769,102,-115
6770,102,-110
6771,102,-109
6772,102,-108
6773,102,-107
6774,102,-106
6775,102,-104
6776,102,-103
6777,102,-102
6778,102,-100
6779,102,-99
6780,103,-154
6781,103,-151
6782,103,-150
6783,103,-121
6784,103,-119
6785,103,-118
6786,103,-117
6787,103,-116
6788,103,-115
6789,103,-114
6790,103,-113
6791,103,-112
6792,103,-111
6793,103,-110
6794,103,-109
6795,103,-108
6796,103,-107
6797,103,-106
6798,103,-103
6799,104,-154
6800,104,-152
6801,104,-151
6802,104,-123
6803,104,-122
6804,104,-121
6805,104,-119
6806,104,-118
6807,104,-117
6808,104,-116
6809,104,-115
6810,104,-114
6811,104,-113
6812,104,-112
6813,104,-111
6814,104,-110
6815,104,-109
6816,104,-107
6817,104,-106
6818,105,-154
6819,105,-151
6820,105,-150
6821,105,-124
6822,105,-121
6823,105,-118
6824,105,-115
6825,105,-114
6826,105,-113
6827,105,-112
6828,105,-111
6829,105,-110
6830,105,-109
6831,105,-108
6832,105,-104
6833,106,-154
6834,106,-151
6835,106,-150
6836,106,-122
6837,106,-121
6838,106,-119
6839,106,-118
6840,106,-116
6841,106,-115
6842,106,-113
6843,106,-112
6844,106,-110
6845,107,-152
6846,107,-150
6847,107,-149
6848,107,-131
6849,107,-129
6850,107,-128
6851,107,-127
6852,107,-126
6853,107,-125
6854,107,-124
6855,107,-123
6856,107,-122
6857,107,-121
6858,107,-119
6859,107,-118
6860,107,-117
6861,107,-116
6862,107,-115
6863,107,-114
6864,107,-113
6865,108,-150
6866,108,-127
6867,108,-125
6868,108,-124
6869,108,-122
6870,108,-121
6871,108,-118
6872,108,-117
6873,108,-115
6874,109,-156
6875,109,-155
6876,109,-153
6877,109,-150
6878,109,-128
6879,109,-121
6880,109,-119
6881,109,-118
6882,109,-116
6883,110,-161
6884,110,-160
6885,110,-158
6886,110,-157
6887,110,-156
6888,110,-155
6889,110,-154
6890,110,-153
6891,110,-152
6892,110,-151
6893,110,-150
6894,110,-149
6895,110,-148
6896,110,-136
6897,110,-135
6898,110,-134
6899,110,-133
6900,110,-131
6901,110,-130
6902,110,-129
6903,110,-128
6904,110,-127
6905,110,-126
6906,110,-125
6907,110,-124
6908,110,-123
6909,110,-122
6910,110,-121
6911,110,-120
6912,110,-119
6913,110,-118
6914,111,-163
6915,111,-160
6916,111,-159
6917,111,-158
6918,111,-157
6919,111,-156
6920,111,-155
6921,111,-154
6922,111,-153
6923,111,-152
6924,111,-151
6925,111,-150
6926,111,-149
6927,111,-148
6928,111,-147
6929,111,-146
6930,111,-137
6931,111,-135
6932,111,-134
6933,111,-131
6934,111,-130
6935,111,-128
6936,111,-127
6937,111,-122
6938,112,-160
6939,112,-159
6940,112,-158
6941,112,-157
6942,112,-156
6943,112,-155
6944,112,-152
6945,112,-149
6946,112,-139
6947,112,-135
6948,112,-131
6949,112,-128
6950,113,-161
6951,113,-160
6952,113,-159
6953,113,-158
6954,113,-157
6955,113,-156
6956,113,-155
6957,113,-154
6958,113,-153
6959,113,-152
6960,113,-151
6961,113,-150
6962,113,-149
6963,113,-148
6964,113,-147
6965,113,-146
6966,113,-145
6967,113,-138
6968,113,-137
6969,113,-136
6970,113,-135
6971,113,-134
6972,113,-133
6973,113,-132
6974,113,-131
6975,113,-130
6976,113,-129
6977,113,-128
6978,113,-127
6979,114,-163
6980,114,-162
6981,114,-161
6982,114,-160
6983,114,-159
6984,114,-158
6985,114,-157
6986,114,-156
6987,114,-155
6988,114,-154
6989,114,-153
6990,114,-152
6991,114,-151
6992,114,-150
6993,114,-149
6994,114,-148
6995,114,-147
6996,114,-146
6997,114,-145
6998,114,-144
6999,114,-137
7000,114,-136
7001,114,-135
7002,114,-134
7003,114,-133
7004,114,-132
7005,114,-131
7006,115,-154
7007,115,-152
7008,115,-151
7009,115,-149
7010,115,-148
7011,115,-146
7012,115,-145
7013,115,-143
7014,115,-142
7015,115,-140
7016,115,-139
7017,115,-138
7018,115,-136
7019,115,-135
7020,115,-134
7021,115,-132
7022,115,-131
7023,116,-163
7024,116,-161
7025,116,-160
7026,116,-159
7027,116,-158
7028,116,-157
7029,116,-156
7030,116,-155
7031,116,-154
7032,116,-153
7033,116,-152
7034,116,-151
7035,116,-150
7036,116,-149
7037,116,-148
7038,116,-147
7039,116,-146
7040,116,-145
7041,116,-144
7042,116,-139
7043,116,-138
7044,116,-137
7045,116,-136
7046,116,-135
7047,116,-132
7048,116,-131
7049,117,-163
7050,117,-162
7051,117,-161
7052,117,-160
7053,117,-159
7054,117,-158
7055,117,-157
7056,117,-156
7057,117,-155
7058,117,-154
7059,117,-153
7060,117,-152
7061,117,-151
7062,117,-150
7063,117,-149
7064,117,-148
7065,117,-147
7066,117,-146
7067,117,-145
7068,117,-144
7069,117,-139
7070,117,-138
7071,117,-137
7072,117,-132
7073,117,-131
7074,118,-151
7075,118,-149
7076,118,-148
7077,118,-146
7078,118,-145
7079,118,-143
7080,118,-142
7081,118,-140
7082,118,-139
7083,118,-137
7084,119,-163
7085,119,-161
7086,119,-160
7087,119,-159
7088,119,-158
7089,119,-157
7090,119,-156
7091,119,-155
7092,119,-154
7093,119,-153
7094,119,-152
7095,119,-151
7096,119,-150
7097,119,-149
7098,119,-148
7099,119,-147
7100,119,-146
7101,119,-145
7102,119,-144
7103,119,-142
7104,119,-140
7105,119,-138
7106,120,-161
7107,120,-159
7108,120,-158
7109,120,-156
7110,120,-155
7111,120,-153
7112,120,-151
7113,120,-150
7114,120,-149
7115,120,-148
7116,120,-147
7117,120,-145
7118,120,-144
7119,121,-148
7120,121,-146
7121,121,-145
7122,121,-137
7123,122,-161
7124,122,-160
7125,122,-157
7126,122,-155
7127,122,-154
7128,122,-153
7129,122,-152
7130,122,-151
7131,122,-147
7132,122,-146
7133,122,-145
7134,122,-138
7135,123,-158
7136,123,-155
7137,123,-153
7138,123,-150
7139,123,-148
7140,123,-147
7141,123,-145
7142,123,-144
7143,124,-146
7144,125,-145
7145,-32,-155
7146,-31,-150
7147,-30,-149
7148,-29,-155
7149,-28,-155
7150,-28,-153
7151,-28,-150
7152,-28,-149
7153,-28,-147
7154,-28,-146
7155,-28,-143
7156,-28,-135
7157,-28,-132
7158,-28,-129
7159,-28,-128
7160,-27,-149
7161,-26,-155
7162,-26,-152
7163,-26,-150
7164,-26,-147
7165,-26,-77
7166,-26,-76
7167,-25,-155
7168,-25,-152
7169,-25,-150
7170,-25,-149
7171,-25,-147
7172,-25,-146
7173,-25,-144
7174,-25,-143
7175,-25,-135
7176,-25,-133
7177,-25,-132
7178,-25,-131
7179,-25,-129
7180,-25,-77
7181,-25,-76
7182,-25,-75
7183,-24,-153
7184,-24,-150
7185,-24,-149
7186,-24,-46
7187,-23,-155
7188,-23,-153
7189,-23,-152
7190,-23,-150
7191,-23,-149
7192,-23,-147
7193,-23,-111
7194,-23,-105
7195,-23,-100
7196,-23,-99
7197,-23,-98
7198,-23,-92
7199,-23,-90
7200,-23,-89
7201,-23,-88
7202,-23,-81
7203,-23,-79
7204,-23,-76
7205,-22,-158
7206,-22,-156
7207,-22,-155
7208,-22,-154
7209,-22,-153
7210,-22,-152
7211,-22,-150
7212,-22,-149
7213,-22,-147
7214,-22,-146
7215,-22,-144
7216,-22,-143
7217,-22,-141
7218,-22,-140
7219,-22,-138
7220,-22,-136
7221,-22,-135
7222,-22,-134
7223,-22,-132
7224,-22,-131
7225,-22,-129
7226,-22,-112
7227,-22,-109
7228,-22,-83
7229,-22,-80
7230,-22,-79
7231,-22,-78
7232,-22,-77
7233,-22,-76
7234,-22,-63
7235,-22,-42
7236,-22,-41
7237,-21,-156
7238,-21,-153
7239,-21,-150
7240,-21,-149
7241,-21,-148
7242,-21,-147
7243,-21,-146
7244,-21,-132
7245,-21,-114
7246,-21,-113
7247,-21,-112
7248,-21,-111
7249,-21,-110
7250,-21,-109
7251,-21,-108
7252,-21,-107
7253,-21,-103
7254,-21,-102
7255,-21,-101
7256,-21,-100
7257,-21,-99
7258,-21,-98
7259,-21,-96
7260,-21,-92
7261,-21,-91
7262,-21,-90
7263,-21,-89
7264,-21,-88
7265,-21,-87
7266,-21,-86
7267,-21,-80
7268,-21,-77
7269,-21,-53
7270,-21,-52
7271,-21,-51
7272,-21,-50
7273,-21,-49
7274,-21,-48
7275,-21,-47
7276,-21,-46
7277,-21,-45
7278,-21,-44
7279,-21,-43
7280,-21,-42
7281,-21,-41
7282,-21,-23
7283,-21,-22
7284,-21,2
7285,-20,-155
7286,-20,-153
7287,-20,-152
7288,-20,-150
7289,-20,-149
7290,-20,-147
7291,-20,-146
7292,-20,-120
7293,-20,-119
7294,-20,-117
7295,-20,-116
7296,-20,-114
7297,-20,-113
7298,-20,-112
7299,-20,-111
7300,-20,-110
7301,-20,-109
7302,-20,-108
7303,-20,-107
7304,-20,-106
7305,-20,-105
7306,-20,-104
7307,-20,-103
7308,-20,-102
7309,-20,-101
7310,-20,-100
7311,-20,-98
7312,-20,-96
7313,-20,-92
7314,-20,-91
7315,-20,-90
7316,-20,-89
7317,-20,-88
7318,-20,-87
7319,-20,-86
7320,-20,-85
7321,-20,-84
7322,-20,-83
7323,-20,-82
7324,-20,-81
7325,-20,-80
7326,-20,-79
7327,-20,-77
7328,-20,-76
7329,-20,-75
7330,-20,-74
7331,-20,-73
7332,-20,-67
7333,-20,-66
7334,-20,-65
7335,-20,-64
7336,-20,-63
7337,-20,-62
7338,-20,-61
7339,-20,-60
7340,-20,-59
7341,-20,-50
7342,-20,-47
7343,-20,-46
7344,-20,-44
7345,-20,-43
7346,-20,-41
7347,-20,-38
7348,-20,-34
7349,-20,-25
7350,-20,-24
7351,-20,-23
7352,-20,-22
7353,-20,-21
7354,-20,-20
7355,-20,-18
7356,-20,-17
7357,-20,-15
7358,-20,-14
7359,-20,-12
7360,-20,-11
7361,-20,-10
7362,-20,-9
7363,-20,-8
7364,-20,-7
7365,-20,-6
7366,-20,-5
7367,-20,-4
7368,-20,-3
7369,-20,-2
7370,-20,-1
7371,-20,1
7372,-19,-156
7373,-19,-155
7374,-19,-153
7375,-19,-152
7376,-19,-151
7377,-19,-150
7378,-19,-149
7379,-19,-148
7380,-19,-147
7381,-19,-146
7382,-19,-144
7383,-19,-143
7384,-19,-141
7385,-19,-140
7386,-19,-139
7387,-19,-138
7388,-19,-137
7389,-19,-136
7390,-19,-135
7391,-19,-134
7392,-19,-133
7393,-19,-132
7394,-19,-131
7395,-19,-130
7396,-19,-129
7397,-19,-128
7398,-19,-126
7399,-19,-112
7400,-19,-109
7401,-19,-84
7402,-19,-83
7403,-19,-82
7404,-19,-81
7405,-19,-80
7406,-19,-79
7407,-19,-78
7408,-19,-77
7409,-19,-76
7410,-19,-75
7411,-19,-74
7412,-19,-73
7413,-19,-63
7414,-19,-60
7415,-19,-42
7416,-19,-41
7417,-19,-39
7418,-19,-38
7419,-19,-37
7420,-19,-34
7421,-19,-33
7422,-19,-31
7423,-19,-30
7424,-19,-28
7425,-19,-27
7426,-19,-25
7427,-19,2
7428,-18,-153
7429,-18,-150
7430,-18,-149
7431,-18,-147
7432,-18,-146
7433,-18,-145
7434,-18,-138
7435,-18,-131
7436,-18,-130
7437,-18,-129
7438,-18,-128
7439,-18,-127
7440,-18,-126
7441,-18,-125
7442,-18,-124
7443,-18,-121
7444,-18,-120
7445,-18,-119
7446,-18,-118
7447,-18,-117
7448,-18,-116
7449,-18,-115
7450,-18,-114
7451,-18,-113
7452,-18,-112
7453,-18,-111
7454,-18,-110
7455,-18,-109
7456,-18,-108
7457,-18,-107
7458,-18,-106
7459,-18,-105
7460,-18,-104
7461,-18,-103
7462,-18,-102
7463,-18,-101
7464,-18,-100
7465,-18,-99
7466,-18,-98
7467,-18,-97
7468,-18,-96
7469,-18,-94
7470,-18,-92
7471,-18,-91
7472,-18,-90
7473,-18,-89
7474,-18,-88
7475,-18,-87
7476,-18,-86
7477,-18,-85
7478,-18,-82
7479,-18,-80
7480,-18,-55
7481,-18,-54
7482,-18,-53
7483,-18,-52
7484,-18,-51
7485,-18,-50
7486,-18,-49
7487,-18,-47
7488,-18,-46
7489,-18,-43
7490,-18,-42
7491,-18,-41
7492,-18,-40
7493,-18,-39
7494,-18,-38
7495,-18,-37
7496,-18,-36
7497,-18,-35
7498,-18,-34
7499,-18,-33
7500,-18,-32
7501,-18,-31
7502,-18,-30
7503,-18,-28
7504,-18,-22
7505,-18,-1
7506,-18,2
7507,-17,-153
7508,-17,-152
7509,-17,-150
7510,-17,-149
7511,-17,-147
7512,-17,-146
7513,-17,-144
7514,-17,-143
7515,-17,-123
7516,-17,-122
7517,-17,-120
7518,-17,-119
7519,-17,-118
7520,-17,-117
7521,-17,-116
7522,-17,-115
7523,-17,-114
7524,-17,-113
7525,-17,-112
7526,-17,-111
7527,-17,-110
7528,-17,-109
7529,-17,-107
7530,-17,-106
7531,-17,-105
7532,-17,-104
7533,-17,-101
7534,-17,-100
7535,-17,-99
7536,-17,-98
7537,-17,-96
7538,-17,-94
7539,-17,-93
7540,-17,-92
7541,-17,-90
7542,-17,-89
7543,-17,-88
7544,-17,-87
7545,-17,-86
7546,-17,-85
7547,-17,-83
7548,-17,-82
7549,-17,-80
7550,-17,-79
7551,-17,-77
7552,-17,-76
7553,-17,-75
7554,-17,-74
7555,-17,-73
7556,-17,-72
7557,-17,-71
7558,-17,-70
7559,-17,-69
7560,-17,-68
7561,-17,-67
7562,-17,-66
7563,-17,-65
7564,-17,-64
7565,-17,-63
7566,-17,-62
7567,-17,-61
7568,-17,-60
7569,-17,-59
7570,-17,-58
7571,-17,-57
7572,-17,-56
7573,-17,-54
7574,-17,-53
7575,-17,-47
7576,-17,-46
7577,-17,-43
7578,-17,-37
7579,-17,-34
7580,-17,-27
7581,-17,-25
7582,-17,-24
7583,-17,-23
7584,-17,-21
7585,-17,-20
7586,-17,-18
7587,-17,-17
7588,-17,-16
7589,-17,-15
7590,-17,-14
7591,-17,-13
7592,-17,-12
7593,-17,-11
7594,-17,-10
7595,-17,-9
7596,-17,-8
7597,-17,-7
7598,-17,-6
7599,-17,-5
7600,-17,-4
7601,-17,-3
7602,-17,-1
7603,-17,0
7604,-17,1
7605,-17,2
7606,-17,3
7607,-16,-153
7608,-16,-152
7609,-16,-150
7610,-16,-149
7611,-16,-148
7612,-16,-147
7613,-16,-146
7614,-16,-145
7615,-16,-144
7616,-16,-143
7617,-16,-142
7618,-16,-141
7619,-16,-140
7620,-16,-139
7621,-16,-138
7622,-16,-137
7623,-16,-136
7624,-16,-135
7625,-16,-134
7626,-16,-133
7627,-16,-132
7628,-16,-131
7629,-16,-130
7630,-16,-129
7631,-16,-128
7632,-16,-125
7633,-16,-123
7634,-16,-120
7635,-16,-117
7636,-16,-114
7637,-16,-111
7638,-16,-108
7639,-16,-94
7640,-16,-83
7641,-16,-82
7642,-16,-81
7643,-16,-80
7644,-16,-79
7645,-16,-77
7646,-16,-70
7647,-16,-63
7648,-16,-27
7649,-16,-22
7650,-16,-4
7651,-16,2
7652,-16,3
7653,-16,4
7654,-16,5
7655,-15,-150
7656,-15,-149
7657,-15,-147
7658,-15,-146
7659,-15,-144
7660,-15,-143
7661,-15,-141
7662,-15,-137
7663,-15,-136
7664,-15,-133
7665,-15,-130
7666,-15,-126
7667,-15,-125
7668,-15,-124
7669,-15,-123
7670,-15,-122
7671,-15,-121
7672,-15,-119
7673,-15,-118
7674,-15,-117
7675,-15,-116
7676,-15,-115
7677,-15,-114
7678,-15,-113
7679,-15,-112
7680,-15,-111
7681,-15,-110
7682,-15,-109
7683,-15,-99
7684,-15,-96
7685,-15,-94
7686,-15,-93
7687,-15,-52
7688,-15,-46
7689,-15,-43
7690,-15,-42
7691,-15,-41
7692,-15,-40
7693,-15,-39
7694,-15,-38
7695,-15,-35
7696,-15,-29
7697,-15,-28
7698,-15,-1
7699,-15,2
7700,-15,4
7701,-15,5
7702,-14,-152
7703,-14,-150
7704,-14,-149
7705,-14,-147
7706,-14,-146
7707,-14,-144
7708,-14,-143
7709,-14,-133
7710,-14,-114
7711,-14,-112
7712,-14,-111
7713,-14,-110
7714,-14,-99
7715,-14,-98
7716,-14,-96
7717,-14,-94
7718,-14,-93
7719,-14,-92
7720,-14,-87
7721,-14,-86
7722,-14,-85
7723,-14,-84
7724,-14,-83
7725,-14,-82
7726,-14,-74
7727,-14,-73
7728,-14,-72
7729,-14,-71
7730,-14,-70
7731,-14,-69
7732,-14,-65
7733,-14,-63
7734,-14,-62
7735,-14,-61
7736,-14,-60
7737,-14,-59
7738,-14,-58
7739,-14,-57
7740,-14,-56
7741,-14,-55
7742,-14,-37
7743,-14,-20
7744,-14,-18
7745,-14,-17
7746,-14,-16
7747,-14,-15
7748,-14,-14
7749,-14,-13
7750,-14,-12
7751,-14,-11
7752,-14,-10
7753,-14,-9
7754,-14,-8
7755,-14,-7
7756,-14,-6
7757,-14,-5
7758,-14,-4
7759,-14,-3
7760,-14,-2
7761,-14,-1
7762,-14,0
7763,-14,1
7764,-14,2
7765,-14,3
7766,-14,4
7767,-14,6
7768,-13,-152
7769,-13,-150
7770,-13,-149
7771,-13,-148
7772,-13,-147
7773,-13,-146
7774,-13,-145
7775,-13,-144
7776,-13,-143
7777,-13,-142
7778,-13,-141
7779,-13,-140
7780,-13,-139
7781,-13,-138
7782,-13,-137
7783,-13,-135
7784,-13,-134
7785,-13,-133
7786,-13,-132
7787,-13,-131
7788,-13,-130
7789,-13,-129
7790,-13,-128
7791,-13,-126
7792,-13,-125
7793,-13,-123
7794,-13,-122
7795,-13,-120
7796,-13,-119
7797,-13,-116
7798,-13,-113
7799,-13,-92
7800,-13,-91
7801,-13,-83
7802,-13,-82
7803,-13,-70
7804,-13,-63
7805,-13,-60
7806,-13,-41
7807,-13,-38
7808,-13,-37
7809,-13,-27
7810,-13,-25
7811,-13,-22
7812,-13,-19
7813,-13,-13
7814,-13,-10
7815,-13,-7
7816,-13,0
7817,-13,1
7818,-13,2
7819,-13,3
7820,-13,4
7821,-13,5
7822,-13,6
7823,-13,7
7824,-13,8
7825,-12,-150
7826,-12,-149
7827,-12,-147
7828,-12,-146
7829,-12,-144
7830,-12,-143
7831,-12,-136
7832,-12,-133
7833,-12,-130
7834,-12,-128
7835,-12,-127
7836,-12,-126
7837,-12,-125
7838,-12,-121
7839,-12,-120
7840,-12,-118
7841,-12,-117
7842,-12,-116
7843,-12,-115
7844,-12,-114
7845,-12,-113
7846,-12,-112
7847,-12,-111
7848,-12,-110
7849,-12,-101
7850,-12,-100
7851,-12,-99
7852,-12,-98
7853,-12,-96
7854,-12,-95
7855,-12,-91
7856,-12,-71
7857,-12,-70
7858,-12,-57
7859,-12,-55
7860,-12,-54
7861,-12,-50
7862,-12,-41
7863,-12,-40
7864,-12,-39
7865,-12,-38
7866,-12,-37
7867,-12,-35
7868,-12,-34
7869,-12,-30
7870,-12,-28
7871,-12,-27
7872,-12,-26
7873,-12,-25
7874,-12,-24
7875,-12,-22
7876,-12,-19
7877,-12,-4
7878,-12,1
7879,-12,2
7880,-12,4
7881,-12,5
7882,-12,7
7883,-12,8
7884,-11,-150
7885,-11,-149
7886,-11,-148
7887,-11,-147
7888,-11,-146
7889,-11,-144
7890,-11,-133
7891,-11,-120
7892,-11,-114
7893,-11,-113
7894,-11,-112
7895,-11,-100
7896,-11,-99
7897,-11,-75
7898,-11,-74
7899,-11,-73
7900,-11,-72
7901,-11,-71
7902,-11,-63
7903,-11,-62
7904,-11,-61
7905,-11,-60
7906,-11,-59
7907,-11,-58
7908,-11,-57
7909,-11,-56
7910,-11,-55
