,x,y
1170,74.205,-2.598
1171,74.597,-2.588
1172,74.996,-2.577
1173,75.401,-2.566
1174,75.792,-2.557
1175,76.188,-2.554
1176,76.585,-2.556
1177,76.979,-2.575
1178,77.376,-2.619
1179,77.772,-2.659
1180,78.168,-2.706
1181,78.565,-2.758
1182,78.962,-2.819
1183,79.344,-2.908
1184,79.722,-3.042
1185,80.094,-3.169
1186,80.439,-3.305
1187,80.743,-3.5
1188,80.993,-3.751
1189,81.181,-4.054
1190,81.302,-4.368
1191,81.372,-4.675
1192,81.447,-5.036
1193,81.524,-5.422
1194,81.57,-5.815
1195,81.591,-6.214
1196,81.603,-6.619
1197,81.603,-7.025
1198,81.611,-7.43
1199,81.622,-7.827
1200,81.636,-8.124
1201,81.638,-8.335
1202,81.643,-8.499
1203,81.644,-8.603
1204,81.645,-8.632
1205,81.645,-8.64
1206,81.646,-8.65
1207,81.646,-8.65
1208,-19.282,-41.762
1209,-19.282,-41.762
1210,-19.282,-41.762
1211,-19.282,-41.762
1212,-19.282,-41.762
1213,-19.28,-41.785
1214,-19.271,-41.874
1215,-19.258,-41.987
1216,-19.236,-42.141
1217,-19.209,-42.345
1218,-19.169,-42.611
1219,-19.114,-42.94
1220,-19.043,-43.331
1221,-18.968,-43.703
1222,-18.882,-44.085
1223,-18.776,-44.463
1224,-18.665,-44.842
